SUBURB, id, month_year, total_offences
BLACKWOOD,1803,May-20,4
COROMANDEL VALLEY,1813,May-20,5
CRAIGBURN FARM,1825,May-20,3
BELAIR,1845,May-20,9
GLENALTA,1857,May-20,1
HYDE PARK,1868,May-20,2
NEWTON,1880,May-20,25
DERNANCOURT,1892,May-20,9
OTTOWAY,190,May-20,9
PARADISE,1904,May-20,19
ATHELSTONE,1916,May-20,5
LOWER MITCHAM,1928,May-20,3
ROSE PARK,1944,May-20,3
KENSINGTON,1964,May-20,7
KENSINGTON GARDENS,1975,May-20,2
KENSINGTON PARK,1987,May-20,4
LEABROOK,1999,May-20,4
MARRYATVILLE,2010,May-20,2
PENNINGTON,202,May-20,21
ST MORRIS,2022,May-20,3
TRINITY GARDENS,2033,May-20,7
JOSLIN,2053,May-20,3
MARDEN,2063,May-20,9
PAYNEHAM,2075,May-20,9
ADELAIDE,21,May-20,367
AULDANA,2105,May-20,1
MAGILL,2116,May-20,12
ROSSLYN PARK,2127,May-20,2
EVANDALE,2138,May-20,3
ROSEWATER,214,May-20,32
HACKNEY,2150,May-20,12
MAYLANDS,2162,May-20,12
ST PETERS,2174,May-20,7
STEPNEY,2186,May-20,7
FELIXSTOW,2198,May-20,11
FIRLE,2210,May-20,5
GLYNDE,2222,May-20,6
MITCHAM,2234,May-20,1
NETHERBY,2245,May-20,3
SPRINGFIELD,2253,May-20,2
WINGFIELD,226,May-20,11
TORRENS PARK,2264,May-20,7
EASTWOOD,2276,May-20,11
FREWVILLE,2289,May-20,8
FULLARTON,2301,May-20,25
PARKSIDE,2323,May-20,22
GLEN OSMOND,2335,May-20,12
GLENUNGA,2347,May-20,8
MYRTLE BANK,2361,May-20,9
ST GEORGES,2370,May-20,1
DULWICH,2389,May-20,4
ALBERT PARK,239,May-20,3
GLENSIDE,2401,May-20,13
LINDEN PARK,2413,May-20,2
TOORAK GARDENS,2425,May-20,8
TUSMORE,2435,May-20,1
ERINDALE,2465,May-20,3
HAZELWOOD PARK,2477,May-20,3
STONYFELL,2487,May-20,1
WATTLE PARK,2496,May-20,5
BEULAH PARK,2507,May-20,3
ALBERTON,251,May-20,10
KENT TOWN,2519,May-20,6
NORWOOD,2531,May-20,21
BEDFORD PARK,2543,May-20,7
CLOVELLY PARK,2548,May-20,1
CLOVELLY PARK,2556,May-20,8
PASADENA,2568,May-20,12
ST MARYS,2580,May-20,21
TONSLEY,2592,May-20,1
ASCOT PARK,2603,May-20,14
MARION,2615,May-20,10
PARA VISTA,2627,May-20,20
CHELTENHAM,263,May-20,7
VALLEY VIEW,2639,May-20,16
CAVAN,2651,May-20,3
DRY CREEK,2663,May-20,21
GEPPS CROSS,2675,May-20,16
MAWSON LAKES,2687,May-20,58
COLLINSWOOD,2700,May-20,3
GILBERTON,2712,May-20,12
MEDINDIE,2724,May-20,1
MEDINDIE GARDENS,2734,May-20,3
HENDON,274,May-20,3
NORTHFIELD,2743,May-20,24
NORTHGATE,2755,May-20,6
GILLES PLAINS,2761,May-20,2
GILLES PLAINS,2770,May-20,14
GREENACRES,2782,May-20,22
HAMPSTEAD GARDENS,2794,May-20,4
HILLCREST,2806,May-20,13
MANNINGHAM,2818,May-20,9
OAKDEN,2830,May-20,10
KLEMZIG,2842,May-20,19
SKYE,2854,May-20,1
QUEENSTOWN,286,May-20,9
WOODFORDE,2869,May-20,1
HECTORVILLE,2881,May-20,14
ROSTREVOR,2893,May-20,10
TRANMERE,2905,May-20,16
CAMPBELLTOWN,2917,May-20,25
NAILSWORTH,2929,May-20,9
SEFTON PARK,2941,May-20,17
BLAIR ATHOL,2953,May-20,46
KILBURN,2965,May-20,68
CLEARVIEW,2978,May-20,17
ROYAL PARK,298,May-20,12
ENFIELD,2990,May-20,24
LIGHTSVIEW,3002,May-20,21
WINDSOR GARDENS,3014,May-20,17
HOLDEN HILL,3026,May-20,11
HIGHBURY,3038,May-20,3
HOPE VALLEY,3050,May-20,14
BANKSIA PARK,3062,May-20,5
TEA TREE GULLY,3074,May-20,8
MODBURY,3095,May-20,58
BIRKENHEAD,310,May-20,3
MODBURY HEIGHTS,3107,May-20,17
MODBURY NORTH,3119,May-20,12
SMITHFIELD,3133,May-20,73
SMITHFIELD PLAINS,3145,May-20,16
ULEYBURY,3154,May-20,4
YATTALUNGA,3159,May-20,2
MUNNO PARA,3176,May-20,59
MUNNO PARA DOWNS,3187,May-20,3
SALISBURY HEIGHTS,3198,May-20,16
SALISBURY PARK,3210,May-20,15
ETHELTON,322,May-20,6
SALISBURY PLAIN,3222,May-20,7
BOLIVAR,3234,May-20,16
ELIZABETH VALE,3246,May-20,50
HILLBANK,3258,May-20,28
DAVOREN PARK,3270,May-20,61
EDINBURGH NORTH,3281,May-20,4
ELIZABETH DOWNS,3293,May-20,52
NORTH ADELAIDE,33,May-20,32
ELIZABETH NORTH,3305,May-20,29
ELIZABETH PARK,3317,May-20,30
BURTON,3329,May-20,21
GLANVILLE,334,May-20,9
DIREK,3341,May-20,2
GLOBE DERBY PARK,3352,May-20,1
WATERLOO CORNER,3370,May-20,5
EDINBURGH,3381,May-20,4
ELIZABETH,3393,May-20,96
ELIZABETH EAST,3405,May-20,51
ELIZABETH GROVE,3417,May-20,19
ELIZABETH SOUTH,3429,May-20,53
POORAKA,3441,May-20,30
GULFVIEW HEIGHTS,3453,May-20,4
ANGLE PARK,346,May-20,18
PARA HILLS,3465,May-20,14
PARA HILLS WEST,3477,May-20,21
REDWOOD PARK,3489,May-20,6
RIDGEHAVEN,3501,May-20,11
ST AGNES,3513,May-20,14
INGLE FARM,3525,May-20,54
WALKLEY HEIGHTS,3537,May-20,3
PARAFIELD,3549,May-20,15
FERRYDEN PARK,358,May-20,14
PARAFIELD GARDENS,3582,May-20,81
PARALOWIE,3594,May-20,58
SALISBURY,3599,May-20,3
SALISBURY,3607,May-20,68
SALISBURY DOWNS,3619,May-20,33
SALISBURY NORTH,3631,May-20,55
BRAHMA LODGE,3643,May-20,9
SALISBURY EAST,3655,May-20,43
VALE PARK,3667,May-20,2
WALKERVILLE,3679,May-20,13
REGENCY PARK,370,May-20,3
OVINGHAM,3700,May-20,3
PROSPECT,3713,May-20,83
THORNGATE,3725,May-20,2
BROADVIEW,3737,May-20,26
INGLEWOOD,3744,May-20,3
MONTACUTE,3749,May-20,1
WILLASTON,3763,May-20,8
BUCKLAND PARK,3772,May-20,2
VIRGINIA,3783,May-20,7
BIBARINGA,3788,May-20,1
GAWLER EAST,3796,May-20,10
NORTH ADELAIDE,38,May-20,1
GAWLER SOUTH,3812,May-20,14
ST CLAIR,382,May-20,27
GAWLER WEST,3824,May-20,6
EYRE,3835,May-20,5
MACDONALD PARK,3844,May-20,2
PENFIELD,3852,May-20,1
MUNNO PARA WEST,3867,May-20,27
EVANSTON,3879,May-20,11
EVANSTON GARDENS,3891,May-20,8
EVANSTON PARK,3903,May-20,7
EVANSTON SOUTH,3912,May-20,1
HILLIER,3919,May-20,1
ANGLE VALE,3930,May-20,15
WOODVILLE,394,May-20,17
GAWLER,3948,May-20,20
GAWLER BELT,3960,May-20,1
ANDREWS FARM,3972,May-20,40
BLAKEVIEW,3984,May-20,21
CRAIGMORE,3996,May-20,29
HUMBUG SCRUB,4012,May-20,1
REID,4028,May-20,1
PENFIELD GARDENS,4047,May-20,2
GOLDEN GROVE,4059,May-20,36
WOODVILLE PARK,406,May-20,4
GREENWITH,4071,May-20,13
FAIRVIEW PARK,4087,May-20,6
SURREY DOWNS,4099,May-20,11
WYNN VALE,4117,May-20,9
HOUGHTON,4125,May-20,1
SHEIDOW PARK,4144,May-20,11
TROTT PARK,4156,May-20,5
BASKET RANGE,4171,May-20,1
HEATHFIELD,4179,May-20,1
WOODVILLE SOUTH,419,May-20,11
BRIDGEWATER,4196,May-20,1
MACCLESFIELD,4218,May-20,1
MYLOR,4223,May-20,1
ALDGATE,4233,May-20,4
CAREY GULLY,4252,May-20,2
LEAWOOD GARDENS,4257,May-20,4
CRAFERS,4271,May-20,2
CRAFERS WEST,4280,May-20,2
STIRLING,4291,May-20,6
CHAPEL HILL,4299,May-20,1
WOODVILLE WEST,431,May-20,12
HEWETT,4315,May-20,3
KANGAROO FLAT,4327,May-20,1
KANGARILLA,4333,May-20,2
HALLETT COVE,4343,May-20,21
O'HALLORAN HILL,4355,May-20,5
WILLUNGA SOUTH,4363,May-20,2
ALDINGA,4373,May-20,12
ALDINGA BEACH,4385,May-20,30
PORT WILLUNGA,4397,May-20,6
PORT NOARLUNGA,4409,May-20,8
FLAGSTAFF HILL,4425,May-20,4
ATHOL PARK,443,May-20,15
HAPPY VALLEY,4437,May-20,13
LONSDALE,4449,May-20,22
OLD REYNELLA,4461,May-20,24
REYNELLA,4473,May-20,10
REYNELLA EAST,4485,May-20,3
PORT NOARLUNGA SOUTH,4497,May-20,26
NOARLUNGA CENTRE,4509,May-20,28
NOARLUNGA DOWNS,4521,May-20,6
OLD NOARLUNGA,4528,May-20,1
OLD NOARLUNGA,4536,May-20,10
MOANA,4548,May-20,4
MANSFIELD PARK,455,May-20,27
SEAFORD,4560,May-20,31
ABERFOYLE PARK,4572,May-20,28
CHERRY GARDENS,4579,May-20,1
CLARENDON,4584,May-20,1
CHRISTIES BEACH,4601,May-20,39
O'SULLIVAN BEACH,4613,May-20,10
SEAFORD HEIGHTS,4625,May-20,1
SEAFORD MEADOWS,4637,May-20,15
SEAFORD RISE,4649,May-20,9
MASLIN BEACH,4661,May-20,3
BLEWITT SPRINGS,4667,May-20,1
WOODVILLE GARDENS,467,May-20,6
MCLAREN VALE,4684,May-20,11
BOWDEN,47,May-20,12
PORT ELLIOT,4732,May-20,6
MIDDLETON,4744,May-20,1
SELLICKS BEACH,4755,May-20,7
NORMANVILLE,4767,May-20,6
SECOND VALLEY,4780,May-20,1
WIRRINA COVE,4785,May-20,1
WOODVILLE NORTH,479,May-20,7
MOUNT COMPASS,4795,May-20,2
ENCOUNTER BAY,4807,May-20,7
HAYBOROUGH,4818,May-20,5
HINDMARSH VALLEY,4825,May-20,1
SELLICKS HILL,4837,May-20,3
KUITPO,4843,May-20,1
HINDMARSH TIERS,4861,May-20,1
MYPONGA,4870,May-20,2
WATTLE FLAT,4885,May-20,2
YANKALILLA,4894,May-20,3
GILLMAN,490,May-20,1
CARRICKALINGA,4907,May-20,6
MORPHETT VALE,4921,May-20,110
WOODCROFT,4933,May-20,9
HACKHAM,4945,May-20,5
HACKHAM WEST,4957,May-20,23
HUNTFIELD HEIGHTS,4969,May-20,18
ONKAPARINGA HILLS,4979,May-20,3
CHRISTIE DOWNS,4991,May-20,44
WAITPINGA,4997,May-20,1
GOOLWA,5023,May-20,9
GOOLWA BEACH,5035,May-20,4
AMATA,505,May-20,5
GOOLWA SOUTH,5057,May-20,4
MCCRACKEN,5078,May-20,6
MOUNT JAGGED,5083,May-20,2
VICTOR HARBOR,5094,May-20,19
PALMER,5124,May-20,1
CHAIN OF PONDS,5146,May-20,1
KERSBROOK,5151,May-20,1
FLAXMAN VALLEY,5159,May-20,1
FORRESTON,5180,May-20,1
GUMERACHA,5187,May-20,1
BIRDWOOD,5195,May-20,1
CROMER,5201,May-20,1
KARATTA,5214,May-20,1
KINGSCOTE,5226,May-20,5
SEDDON,5241,May-20,2
GIFFORD HILL,5269,May-20,1
IWANTJA,527,May-20,1
HAHNDORF,5281,May-20,6
MANNUM,5301,May-20,13
PORT MANNUM,5317,May-20,1
LITTLEHAMPTON,5327,May-20,1
BUGLE RANGES,5343,May-20,1
MOUNT BARKER,5353,May-20,48
SPRINGTON,5364,May-20,1
LENSWOOD,5380,May-20,1
LOBETHAL,5390,May-20,3
BALHANNAH,5402,May-20,2
HARROGATE,5416,May-20,3
MOUNT TORRENS,5420,May-20,3
WOODSIDE,5430,May-20,3
BRUKUNGA,5444,May-20,2
KANPI,545,May-20,5
NAIRNE,5460,May-20,2
BRINKLEY,5470,May-20,1
BLETCHLEY,5485,May-20,1
STRATHALBYN,5505,May-20,10
MURRAY BRIDGE,5528,May-20,107
MURRAY BRIDGE EAST,5540,May-20,3
WHITE SANDS,5573,May-20,1
CALLINGTON,5584,May-20,2
MYPOLONGA,5601,May-20,1
ROCKLEIGH,5609,May-20,1
WALL FLAT,5619,May-20,1
MURPUTJA,562,May-20,1
WONGULLA,5639,May-20,2
WOLSELEY,5659,May-20,2
BUCKINGHAM,5662,May-20,1
NYAPARI,567,May-20,1
KEITH,5693,May-20,5
WILLALOOKA,5708,May-20,1
MILANG,5737,May-20,1
BINNUM,5743,May-20,1
PIPALYATJARA,576,May-20,1
COONALPYN,5775,May-20,2
BORDERTOWN,5799,May-20,5
MILLICENT,5817,May-20,14
CAPE JAFFA,5830,May-20,1
KINGSTON SE,5837,May-20,1
SANDY GROVE,5847,May-20,1
BRAY,5853,May-20,1
ROBE,5863,May-20,5
PUKATJA,588,May-20,7
PENOLA,5892,May-20,3
WEST HINDMARSH,59,May-20,1
JOANNA,5909,May-20,1
KOPPAMURRA,5912,May-20,1
LOCHABER,5915,May-20,1
NARACOORTE,5927,May-20,21
TAILEM BEND,5961,May-20,8
UMUWA,597,May-20,1
BEACHPORT,5978,May-20,1
MONGOLATA,5996,May-20,2
SOUTHEND,6016,May-20,1
ROSEWORTHY,6052,May-20,5
FREELING,6069,May-20,6
MOUNT GAMBIER,6092,May-20,109
ALLENDALE EAST,6099,May-20,1
CAPE DOUGLAS,6108,May-20,1
EDWARDSTOWN,611,May-20,54
LOXTON,6118,May-20,8
CARPENTER ROCKS,6146,May-20,3
COMPTON,6152,May-20,1
DISMAL SWAMP,6156,May-20,1
DONOVANS,6158,May-20,2
GLENBURNIE,6168,May-20,2
MURTHO,6175,May-20,1
PARINGA,6185,May-20,1
KAPUNDA,6201,May-20,4
SUTTONTOWN,6218,May-20,1
MELROSE PARK,623,May-20,7
WORROLONG,6232,May-20,1
EMU DOWNS,6241,May-20,1
COOLTONG,6261,May-20,2
MOORAK,6304,May-20,2
PELICAN POINT,6319,May-20,1
POINT PASS,6328,May-20,1
PARRAKIE,6329,May-20,1
LAMEROO,6342,May-20,2
NOVAR GARDENS,635,May-20,6
QUORN,6367,May-20,1
BERRI,6393,May-20,23
GERARD,6401,May-20,1
EUDUNDA,6413,May-20,1
WOOLSHEDS,6450,May-20,1
NEW PORT,646,May-20,2
RENMARK,6474,May-20,18
RENMARK NORTH,6484,May-20,1
RENMARK SOUTH,6490,May-20,1
RENMARK WEST,6500,May-20,3
STOCKPORT,6515,May-20,1
TARLEE,6521,May-20,2
RIVERTON,6526,May-20,4
COPEVILLE,6569,May-20,2
PORT ADELAIDE,658,May-20,53
MAUDE,6582,May-20,1
WHYTE YARCOWIE,6616,May-20,1
MORGAN,6639,May-20,1
TANUNDA,6659,May-20,5
VINE VALE,6667,May-20,1
PENRICE,6672,May-20,1
COBDOGLA,6694,May-20,1
LARGS BAY,670,May-20,12
FISHER,6708,May-20,1
OWEN,6717,May-20,3
BALAKLAVA,6731,May-20,4
SADDLEWORTH,6750,May-20,1
BURRA,6763,May-20,3
AUBURN,6774,May-20,1
GILLENTOWN,6783,May-20,1
HILL RIVER,6784,May-20,1
WAIKERIE,6801,May-20,6
LARGS NORTH,682,May-20,14
CLARE,6833,May-20,1
BLANCHETOWN,6858,May-20,1
ANGASTON,6901,May-20,2
NURIOOTPA,6930,May-20,16
PETERHEAD,694,May-20,18
STOCKWELL,6941,May-20,1
ANNADALE,6944,May-20,1
MANNANARIE,6948,May-20,2
OODLA WIRRA,6950,May-20,3
PETERBOROUGH,6962,May-20,5
LYNDOCH,6980,May-20,1
WILLIAMSTOWN,6999,May-20,3
CAMBRAI,7014,May-20,2
CUMMINS,7037,May-20,2
PORT AUGUSTA,7055,May-20,78
OSBORNE,706,May-20,16
PORT PIRIE,7072,May-20,10
PORT PIRIE SOUTH,7084,May-20,10
PORT PIRIE WEST,7096,May-20,10
CROYDON,71,May-20,11
RISDON PARK,7108,May-20,10
RISDON PARK SOUTH,7120,May-20,9
COWELL,7129,May-20,2
LUCKY BAY,7134,May-20,1
MIDGEE,7136,May-20,1
YACKA,7148,May-20,1
KADINA,7157,May-20,11
TAPEROO,718,May-20,44
WALLAROO MINES,7184,May-20,1
ARNO BAY,7201,May-20,1
NORTH BEACH,7237,May-20,1
WALLAROO,7247,May-20,20
TUMBY BAY,7262,May-20,1
PORT LINCOLN,7274,May-20,63
KIDMAN PARK,730,May-20,9
WARBURTO,7318,May-20,1
DUCK PONDS,7329,May-20,1
LINCOLN NATIONAL PARK,7340,May-20,5
BUTE,7377,May-20,1
SMOKY BAY,7390,May-20,1
CEDUNA,7412,May-20,24
MILE END,742,May-20,28
WILMINGTON,7426,May-20,1
CALTOWIE,7430,May-20,1
ARDROSSAN,7442,May-20,1
MOONTA,7465,May-20,4
MOONTA BAY,7477,May-20,2
CLINTON,7486,May-20,2
WANILLA,7503,May-20,1
SLEAFORD,7518,May-20,7
DENIAL BAY,7526,May-20,1
NORTH SHIELDS,7539,May-20,1
MILE END SOUTH,754,May-20,5
KOONIBBA,7554,May-20,7
DUBLIN,7576,May-20,2
LEWISTON,7586,May-20,4
TWO WELLS,7617,May-20,14
TARPEENA,7634,May-20,1
KALANGADOO,7641,May-20,1
MOUNT BURR,7652,May-20,1
SHORT,7658,May-20,3
THEBARTON,766,May-20,8
PORT AUGUSTA WEST,7666,May-20,22
PORT PATERSON,7676,May-20,3
SOLOMONTOWN,7702,May-20,4
WHYALLA,7715,May-20,18
WHYALLA PLAYFORD,7727,May-20,10
WHYALLA NORRIE,7754,May-20,75
WHYALLA STUART,7766,May-20,76
SNOWTOWN,7775,May-20,1
TORRENSVILLE,778,May-20,19
THE PINES,7796,May-20,1
THEVENARD,7813,May-20,6
YALATA,7829,May-20,2
MARION BAY,7839,May-20,1
MINLATON,7842,May-20,1
CLEVE,7854,May-20,3
WARRAMBOO,7862,May-20,1
THOMPSON BEACH,7889,May-20,1
WINDSOR,7896,May-20,1
BROOKLYN PARK,790,May-20,15
TARCOOLA,7916,May-20,1
WARNERTOWN,7927,May-20,1
ARTHURTON,7956,May-20,1
MAITLAND,7968,May-20,3
PORT VICTORIA,7985,May-20,4
STIRLING NORTH,7997,May-20,5
WELLAND,8,May-20,3
WANDEARAH EAST,8008,May-20,1
CLARENCE PARK,802,May-20,7
NELSHABY,8022,May-20,1
WHYALLA BARSON,8032,May-20,1
WHYALLA JENKINS,8048,May-20,1
IRON KNOB,8061,May-20,1
PORT RICKABY,8077,May-20,1
PORT VINCENT,8089,May-20,1
MOUNT WEDGE,8111,May-20,1
CULTANA,8119,May-20,1
DAVENPORT,8127,May-20,1
WOOL BAY,8133,May-20,1
GOODWOOD,814,May-20,4
EDITHBURGH,8143,May-20,1
BLYTH,8167,May-20,2
SOUTH HUMMOCKS,8176,May-20,2
KORUNYE,8183,May-20,1
MALLALA,8194,May-20,2
REDBANKS,8201,May-20,2
KINGS PARK,824,May-20,2
LEIGH CREEK,8298,May-20,5
CROYDON PARK,83,May-20,9
OODNADATTA,8334,May-20,6
ADELAIDE AIRPORT,8346,May-20,4
MILLSWOOD,836,May-20,1
GLOSSOP,8369,May-20,2
BARMERA,8381,May-20,6
LOVEDAY,8388,May-20,1
COPLEY,8439,May-20,1
COPLEY,8442,May-20,1
COOBER PEDY,8479,May-20,20
WAYVILLE,848,May-20,7
OLYMPIC DAM,8507,May-20,4
ROXBY DOWNS,8522,May-20,5
MARREE,8561,May-20,1
ASHFORD,860,May-20,4
BLACK FOREST,872,May-20,7
EVERARD PARK,884,May-20,4
FORESTVILLE,896,May-20,2
KESWICK,908,May-20,5
LOCKLEYS,920,May-20,7
UNDERDALE,932,May-20,8
COWANDILLA,944,May-20,5
DEVON PARK,95,May-20,3
HILTON,956,May-20,15
MARLESTON,968,May-20,3
RICHMOND,980,May-20,15
WEST RICHMOND,992,May-20,3
NORTH HAVEN,1003,Jun-20,6
EXETER,1016,Jun-20,3
SEMAPHORE,1028,Jun-20,9
SEMAPHORE PARK,1040,Jun-20,36
SEMAPHORE SOUTH,1052,Jun-20,6
WEST LAKES SHORE,1064,Jun-20,8
WEST LAKES,1076,Jun-20,28
GRANGE,1088,Jun-20,20
HENLEY BEACH,1100,Jun-20,22
HENLEY BEACH SOUTH,1112,Jun-20,12
FINDON,1134,Jun-20,31
FINDON,1141,Jun-20,1
SEATON,1149,Jun-20,57
FULHAM,1161,Jun-20,9
RENOWN PARK,117,Jun-20,11
FULHAM GARDENS,1173,Jun-20,15
WEST BEACH,1186,Jun-20,17
FLINDERS PARK,1198,Jun-20,15
BROMPTON,1210,Jun-20,27
HINDMARSH,1222,Jun-20,8
NORTH PLYMPTON,1234,Jun-20,8
CAMDEN PARK,1246,Jun-20,15
PLYMPTON,1258,Jun-20,15
PLYMPTON PARK,1270,Jun-20,12
SOUTH PLYMPTON,1282,Jun-20,15
RIDLEYTON,129,Jun-20,9
CLARENCE GARDENS,1294,Jun-20,5
MALVERN,1306,Jun-20,4
UNLEY,1318,Jun-20,23
UNLEY PARK,1329,Jun-20,5
CLAPHAM,1340,Jun-20,5
HAWTHORN,1351,Jun-20,10
KINGSWOOD,1364,Jun-20,7
GLENELG SOUTH,1376,Jun-20,4
OAKLANDS PARK,1387,Jun-20,55
COLONEL LIGHT GARDENS,1399,Jun-20,1
WEST CROYDON,141,Jun-20,13
CUMBERLAND PARK,1411,Jun-20,4
DAW PARK,1423,Jun-20,7
PANORAMA,1435,Jun-20,3
WESTBOURNE PARK,1447,Jun-20,3
WARRADALE,1459,Jun-20,12
DARLINGTON,1471,Jun-20,6
SEACOMBE GARDENS,1483,Jun-20,7
SEACOMBE HEIGHTS,1495,Jun-20,2
STURT,1507,Jun-20,6
BRIGHTON,1519,Jun-20,20
ALLENBY GARDENS,153,Jun-20,9
DOVER GARDENS,1531,Jun-20,11
HOVE,1543,Jun-20,4
NORTH BRIGHTON,1555,Jun-20,8
KESWICK TERMINAL,1566,Jun-20,7
GLANDORE,1578,Jun-20,21
KURRALTA PARK,1590,Jun-20,17
NETLEY,1601,Jun-20,4
MITCHELL PARK,1613,Jun-20,31
MORPHETTVILLE,1626,Jun-20,10
PARK HOLME,1638,Jun-20,14
BEVERLEY,165,Jun-20,8
GLENGOWRIE,1650,Jun-20,12
SOMERTON PARK,1662,Jun-20,11
GLENELG,1674,Jun-20,39
GLENELG EAST,1686,Jun-20,14
GLENELG NORTH,1698,Jun-20,15
GLENELG NORTH,1704,Jun-20,1
SOUTH BRIGHTON,1711,Jun-20,16
MARINO,1731,Jun-20,3
SEACLIFF,1743,Jun-20,4
SEACLIFF PARK,1755,Jun-20,4
SEAVIEW DOWNS,1767,Jun-20,8
KILKENNY,177,Jun-20,16
BELLEVUE HEIGHTS,1779,Jun-20,1
EDEN HILLS,1790,Jun-20,2
BLACKWOOD,1802,Jun-20,7
COROMANDEL VALLEY,1812,Jun-20,4
CRAIGBURN FARM,1824,Jun-20,3
HAWTHORNDENE,1833,Jun-20,2
BELAIR,1844,Jun-20,9
GLENALTA,1856,Jun-20,5
HYDE PARK,1867,Jun-20,5
NEWTON,1879,Jun-20,13
OTTOWAY,189,Jun-20,11
DERNANCOURT,1891,Jun-20,6
PARADISE,1903,Jun-20,21
ATHELSTONE,1915,Jun-20,6
LOWER MITCHAM,1927,Jun-20,1
ROSE PARK,1943,Jun-20,2
HEATHPOOL,1953,Jun-20,2
KENSINGTON,1963,Jun-20,9
KENSINGTON GARDENS,1974,Jun-20,4
KENSINGTON PARK,1986,Jun-20,15
LEABROOK,1998,Jun-20,1
ADELAIDE,20,Jun-20,430
MARRYATVILLE,2009,Jun-20,1
PENNINGTON,201,Jun-20,26
ST MORRIS,2021,Jun-20,5
TRINITY GARDENS,2032,Jun-20,6
COLLEGE PARK,2042,Jun-20,2
JOSLIN,2052,Jun-20,1
MARDEN,2062,Jun-20,4
PAYNEHAM,2074,Jun-20,9
PAYNEHAM SOUTH,2086,Jun-20,3
ROYSTON PARK,2097,Jun-20,1
MAGILL,2115,Jun-20,12
ROSSLYN PARK,2126,Jun-20,1
ROSEWATER,213,Jun-20,22
EVANDALE,2137,Jun-20,1
HACKNEY,2149,Jun-20,4
MAYLANDS,2161,Jun-20,1
ST PETERS,2173,Jun-20,6
STEPNEY,2185,Jun-20,3
FELIXSTOW,2197,Jun-20,8
FIRLE,2209,Jun-20,3
GLYNDE,2221,Jun-20,10
MITCHAM,2233,Jun-20,6
NETHERBY,2244,Jun-20,4
WINGFIELD,225,Jun-20,10
SPRINGFIELD,2252,Jun-20,2
TORRENS PARK,2263,Jun-20,12
EASTWOOD,2275,Jun-20,8
FREWVILLE,2288,Jun-20,18
FULLARTON,2300,Jun-20,16
HIGHGATE,2311,Jun-20,17
PARKSIDE,2322,Jun-20,31
GLEN OSMOND,2334,Jun-20,8
GLENUNGA,2346,Jun-20,11
MYRTLE BANK,2360,Jun-20,10
ST GEORGES,2369,Jun-20,2
URRBRAE,2377,Jun-20,1
ALBERT PARK,238,Jun-20,6
DULWICH,2388,Jun-20,4
GLENSIDE,2400,Jun-20,17
LINDEN PARK,2412,Jun-20,4
TOORAK GARDENS,2424,Jun-20,1
BEAUMONT,2444,Jun-20,3
BURNSIDE,2455,Jun-20,7
ERINDALE,2464,Jun-20,7
HAZELWOOD PARK,2476,Jun-20,6
STONYFELL,2486,Jun-20,2
WATTLE PARK,2495,Jun-20,2
ALBERTON,250,Jun-20,11
BEULAH PARK,2506,Jun-20,5
KENT TOWN,2518,Jun-20,6
NORWOOD,2530,Jun-20,28
BEDFORD PARK,2542,Jun-20,8
CLOVELLY PARK,2555,Jun-20,8
PASADENA,2567,Jun-20,9
ST MARYS,2579,Jun-20,18
TONSLEY,2591,Jun-20,2
ASCOT PARK,2602,Jun-20,21
MARION,2614,Jun-20,11
CHELTENHAM,262,Jun-20,7
PARA VISTA,2626,Jun-20,10
VALLEY VIEW,2638,Jun-20,19
CAVAN,2650,Jun-20,5
DRY CREEK,2662,Jun-20,10
GEPPS CROSS,2674,Jun-20,22
MAWSON LAKES,2686,Jun-20,38
COLLINSWOOD,2699,Jun-20,11
GILBERTON,2711,Jun-20,7
MEDINDIE,2723,Jun-20,5
MEDINDIE GARDENS,2733,Jun-20,3
NORTHFIELD,2742,Jun-20,20
NORTHGATE,2754,Jun-20,4
GILLES PLAINS,2760,Jun-20,1
GILLES PLAINS,2769,Jun-20,10
GREENACRES,2781,Jun-20,27
HAMPSTEAD GARDENS,2793,Jun-20,4
HILLCREST,2805,Jun-20,8
MANNINGHAM,2817,Jun-20,2
OAKDEN,2829,Jun-20,3
KLEMZIG,2841,Jun-20,13
QUEENSTOWN,285,Jun-20,3
SKYE,2853,Jun-20,2
WOODFORDE,2868,Jun-20,1
HECTORVILLE,2880,Jun-20,15
ROSTREVOR,2892,Jun-20,9
TRANMERE,2904,Jun-20,11
CAMPBELLTOWN,2916,Jun-20,16
NAILSWORTH,2928,Jun-20,10
SEFTON PARK,2940,Jun-20,11
BLAIR ATHOL,2952,Jun-20,39
KILBURN,2964,Jun-20,61
ROYAL PARK,297,Jun-20,12
CLEARVIEW,2977,Jun-20,34
ENFIELD,2989,Jun-20,34
LIGHTSVIEW,3001,Jun-20,10
WINDSOR GARDENS,3013,Jun-20,14
HOLDEN HILL,3025,Jun-20,12
HIGHBURY,3037,Jun-20,14
HOPE VALLEY,3049,Jun-20,23
BANKSIA PARK,3061,Jun-20,4
TEA TREE GULLY,3073,Jun-20,2
BIRKENHEAD,309,Jun-20,14
MODBURY,3094,Jun-20,49
MODBURY HEIGHTS,3106,Jun-20,12
MODBURY NORTH,3118,Jun-20,6
SMITHFIELD,3132,Jun-20,86
SMITHFIELD PLAINS,3144,Jun-20,22
ULEYBURY,3153,Jun-20,2
KUDLA,3164,Jun-20,1
